RD,TDLinx,Store Name - Nielsen,Store Type,Street Name,Barangay,Municipality,Province,Region,Longitude,Latitude,Accuracy,Average Daily Sales: Sari Sari Store,Located? (Yes/No),cluster_label
Extreme Reach,7K013890,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1302117,6.09102,1.6,101 - 500,No,182
Extreme Reach,7K010939,No Trade Name,Sari Sari Store,"Lower Acharon,","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1437883,6.07065,1.4,"501 - 2,000",No,185
Extreme Reach,7K013852,No Trade Name,Sari Sari Store,"Purok Felomina, Duranta St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148215,6.068303333,1.4,101 - 500,No,194
Extreme Reach,7K013849,No Trade Name,Sari Sari Store,"Purok Felomina, Sampaguita St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1484917,6.068438333,1.4,101 - 500,No,194
Extreme Reach,7K013911,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1320883,6.091183333,1.9,"501 - 2,000",No,182
Extreme Reach,7K013891,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1302483,6.09033,1.5,"3,501 And Up",No,182
Extreme Reach,7K013886,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1310117,6.090846667,1.9,101 - 500,No,182
Extreme Reach,7K013877,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1320783,6.09156,1.7,"2001 - 3,500",No,182
Extreme Reach,7K013863,No Trade Name,Sari Sari Store,"Purok Felomina, Gumban St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14908,6.06824,1.5,"501 - 2,000",No,194
Extreme Reach,7K013856,No Trade Name,Sari Sari Store,"Purok Felomina, Rosas St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1479533,6.068483333,1.5,101 - 500,No,194
Extreme Reach,7K013854,No Trade Name,Sari Sari Store,"Purok Felomina, Duranta St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1479633,6.068301667,1.5,101 - 500,No,194
Extreme Reach,7K013847,No Trade Name,Sari Sari Store,"Purok Felomina, cor. Sampaguita & San Francisco Sts.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148495,6.068825,1.1,"501 - 2,000",No,194
Extreme Reach,7K013867,CRISTOBAL SARI 2x STORE,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1320533,6.084503333,1.5,101 - 500,No,183
Extreme Reach,7K013880,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1334533,6.092086667,1.5,"501 - 2,000",No,182
Extreme Reach,7K013893,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131295,6.088481667,1.6,"501 - 2,000",No,182
Extreme Reach,7K013897,No Trade Name,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1319167,6.089208333,1.4,"501 - 2,000",No,182
Extreme Reach,7K013881,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1347,6.092868333,1.5,101 - 500,No,180
Extreme Reach,7K013868,KING STORE,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1324767,6.08583,1.6,101 - 500,No,183
Extreme Reach,7K014409,No Trade Name,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148485,6.077736667,1.4,"501 - 2,000",No,191
Extreme Reach,7K014411,No Trade Name,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1485167,6.077568333,1.7,"2001 - 3,500",No,191
Extreme Reach,7K013930,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1312,6.08874,1.5,"501 - 2,000",No,182
Extreme Reach,7K014412,No Trade Name,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14859,6.077683333,1.7,"501 - 2,000",No,191
Extreme Reach,7K014417,No Trade Name,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1489967,6.077745,1.7,"501 - 2,000",No,191
Extreme Reach,7K013896,No Trade Name,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1318867,6.088381667,1.6,"501 - 2,000",No,182
Extreme Reach,7K014353,No Trade Name,Sari Sari Store,,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131955,6.081356667,1.3,"501 - 2,000",No,183
Extreme Reach,7K012822,ROCHELLE STORE,Sari Sari Store,Santan street cahilsot village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1407133,6.080523333,1.2,"501 - 2,000",No,2
Extreme Reach,7K013917,BLESSICA STORE,Sari Sari Store,Greenville.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.132265,6.086791667,1.6,"501 - 2,000",No,183
Extreme Reach,7K013907,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1312617,6.09061,1.4,"501 - 2,000",No,182
Extreme Reach,7K013876,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13209,6.090795,1.6,"501 - 2,000",No,182
Extreme Reach,7K013859,No Trade Name,Sari Sari Store,"Purok Felomina, San Francisco St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.147625,6.068813333,1.8,101 - 500,No,194
Extreme Reach,7K013846,JOJO TRANQUIRIDO,Sari Sari Store,"Purok Felomina, cor. Dahlia & San Francisco Sts.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1487383,6.068778333,1.3,"3,501 And Up",No,194
Extreme Reach,7K013908,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131865,6.090988333,1.4,101 - 500,No,182
Extreme Reach,7K013894,No Trade Name,Sari Sari Store,Greenville.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1316867,6.088258333,1.7,"501 - 2,000",No,182
Extreme Reach,7K014134,ALMIRANTE STORE,Sari Sari Store,Henedina Street Carmenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1345967,6.078801667,1.3,"501 - 2,000",No,48
Extreme Reach,7K014122,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131385,6.086108333,1.4,101 - 500,No,183
Extreme Reach,7K013845,No Trade Name,Sari Sari Store,"Purok Felomina, Dahlia St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1487183,6.068736667,1.5,"501 - 2,000",No,194
Extreme Reach,7K013910,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.131455,6.091098333,1.5,"501 - 2,000",No,182
Extreme Reach,7K013885,JASPIO STORE,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1313167,6.091231667,1.8,"501 - 2,000",No,182
Extreme Reach,7K013857,No Trade Name,Sari Sari Store,"Purok Felomina, Rosas St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1478883,6.068635,1.6,"501 - 2,000",No,194
Extreme Reach,7K013884,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13205,6.092143333,1.9,"2001 - 3,500",No,182
Extreme Reach,7K013889,MONTEJO STORE,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1299667,6.091436667,1.7,"501 - 2,000",No,182
Extreme Reach,7K013895,No Trade Name,Sari Sari Store,Greenville.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1324783,6.087116667,1.6,"501 - 2,000",No,183
Extreme Reach,7K013926,No Trade Name,Sari Sari Store,Upper greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1312017,6.089566667,1.8,"501 - 2,000",No,182
Extreme Reach,7K014119,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1312517,6.088103333,1.8,"501 - 2,000",No,182
Extreme Reach,7K013851,No Trade Name,Sari Sari Store,Purok Felomina Yellow Bell St.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1481717,6.068605,1.3,101 - 500,No,194
Extreme Reach,7K013853,No Trade Name,Sari Sari Store,"Purok Felomina, Duranta St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.148065,6.068278333,1.3,"501 - 2,000",No,194
Extreme Reach,7K013858,No Trade Name,Sari Sari Store,Purok Felomina St.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.147725,6.068691667,1.6,101 - 500,No,194
Extreme Reach,7K013862,No Trade Name,Sari Sari Store,"Purok Felomina, Duranta St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1474183,6.068313333,1.4,"501 - 2,000",No,194
Extreme Reach,7K013874,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1319133,6.091053333,1.6,"501 - 2,000",No,182
Extreme Reach,7K013888,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1307783,6.090945,1.4,"501 - 2,000",No,182
Extreme Reach,7K013925,No Trade Name,Sari Sari Store,Upper greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.130275,6.090555,1.5,"501 - 2,000",No,182
Extreme Reach,7K010003,RONCHELL STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1429,6.071345,1.6,"2001 - 3,500",No,185
Extreme Reach,7K010007,VV STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.143325,6.072321667,1.5,"501 - 2,000",No,185
Extreme Reach,7K010010,No Trade Name,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1439383,6.072516667,1.7,101 - 500,No,185
Extreme Reach,7K010011,BOGADOR STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1439583,6.07296,1.9,"2001 - 3,500",No,34
Extreme Reach,7K010028,No Trade Name,Sari Sari Store,upper acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1424933,6.070833333,1.7,"501 - 2,000",No,185
Extreme Reach,7K010029,No Trade Name,Sari Sari Store,Lower acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.143505,6.070755,1.5,"501 - 2,000",No,185
Extreme Reach,7K010042,No Trade Name,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14941,6.070243333,1.6,101 - 500,No,194
Extreme Reach,7K010044,CASIPONG STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.149655,6.070195,1.7,"501 - 2,000",No,194
Extreme Reach,7K010046,ATILANO STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1496883,6.070831667,1.6,"501 - 2,000",No,194
Extreme Reach,7K010047,JAZMINE STORE,Sari Sari Store,"Purok Estrella, Birhen sa Kasilak","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1495033,6.071073333,1.7,"2001 - 3,500",No,194
Extreme Reach,7K010078,No Trade Name,Sari Sari Store,Maguindanao avenue,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1428933,6.071806667,1.7,"501 - 2,000",No,185
Extreme Reach,7K010080,No Trade Name,Sari Sari Store,Ledesma street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1436233,6.072061667,1.7,"501 - 2,000",No,185
Extreme Reach,7K014150,No Trade Name,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1453767,6.07543,1.6,"501 - 2,000",No,34
Extreme Reach,7K014130,PEREZ STORE,Sari Sari Store,Greenville corner,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1323283,6.084371667,1.5,101 - 500,No,183
Extreme Reach,7K014155,BORGY STORE,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1481367,6.078661667,1.5,101 - 500,No,191
Extreme Reach,7K014143,EJ STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14449,6.073205,1.6,"501 - 2,000",No,34
Extreme Reach,7K013898,JANE STORE,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13117,6.089568333,1.7,"501 - 2,000",No,182
Extreme Reach,7K014142,MANAJERO STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.14446,6.073043333,1.3,"2001 - 3,500",No,34
Extreme Reach,7K014152,BING STORE,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1475,6.078288333,1.6,"2001 - 3,500",No,191
Extreme Reach,7K013870,GIAN STORE,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1317567,6.088318333,1.7,"501 - 2,000",No,182
Extreme Reach,7K013883,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1323617,6.092466667,1.2,"501 - 2,000",No,182
Extreme Reach,7K013913,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13311,6.091941667,1.2,"501 - 2,000",No,182
Extreme Reach,7K014117,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1308733,6.088823333,1.4,101 - 500,No,182
Extreme Reach,7K013914,No Trade Name,Sari Sari Store,Upper Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1342067,6.092605,1.6,101 - 500,No,180
Extreme Reach,7K013929,No Trade Name,Sari Sari Store,Upper greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1314617,6.088933333,1.5,"501 - 2,000",No,182
Extreme Reach,7K013871,MARY JANE STORE,Sari Sari Store,Greenville,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1319033,6.088635,1.7,"3,501 And Up",No,182
Extreme Reach,7K014128,PROCORATO STORE,Sari Sari Store,Greenville corner,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1320417,6.08433,1.6,"3,501 And Up",No,183
Extreme Reach,7K014120,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1315433,6.087788333,1.3,101 - 500,No,182
Extreme Reach,7K010621,No Trade Name,Sari Sari Store,Purok San Juan,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1475383,6.07166,1.4,"501 - 2,000",No,194
Extreme Reach,7K010015,LADON STORE,Sari Sari Store,Purok Lower Acharon,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1429933,6.072523333,1.5,"501 - 2,000",No,185
Extreme Reach,7K014110,BALORO,Sari Sari Store,Greenville.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1320283,6.084565,1.7,101 - 500,No,183
Extreme Reach,7K014125,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1314717,6.084333333,1.6,"501 - 2,000",No,183
Extreme Reach,7K014131,CHERRY STORE,Sari Sari Store,Emillana Heights,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1317983,6.081746667,1.3,"501 - 2,000",No,183
Extreme Reach,7K014144,E.R. STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1444417,6.073323333,1.4,"501 - 2,000",No,34
Extreme Reach,7K013843,No Trade Name,Sari Sari Store,"Purok Felomina, Dahlia St.","Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1487217,6.068313333,1.7,101 - 500,No,194
Extreme Reach,7K014113,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1318683,6.086818333,1.9,101 - 500,No,183
Extreme Reach,7K010873,ERLINDA STORE,Sari Sari Store,Malambu-on,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1381267,6.070843333,1.6,"501 - 2,000",No,186
Extreme Reach,7K012743,No Trade Name,Sari Sari Store,Purok Saeg Zone 3,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1542667,6.070411667,1.9,"501 - 2,000",No,195
Extreme Reach,7K014132,BAILLO STORE,Sari Sari Store,Emillana Heights,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.132025,6.080691667,1.4,"501 - 2,000",No,183
Extreme Reach,7K014151,Kate Store,Sari Sari Store,Christian Village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1473283,6.078436667,1.5,"2001 - 3,500",No,191
Extreme Reach,7K010619,No Trade Name,Sari Sari Store,Purok San Juan,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.147225,6.071648333,1.3,101 - 500,No,194
Extreme Reach,7K014149,Bebing Store,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1452433,6.075141667,1.7,101 - 500,No,34
Extreme Reach,7K014116,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1306217,6.088366667,1.8,101 - 500,No,182
Extreme Reach,7K014123,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1314833,6.085543333,1.9,101 - 500,No,183
Extreme Reach,7K014138,STAR STORE,Sari Sari Store,JP Rizal Street,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.140145,6.074656667,1.7,"501 - 2,000",No,34
Extreme Reach,7K014141,No Trade Name,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1442967,6.072758333,1.9,"501 - 2,000",No,34
Extreme Reach,7K014140,ZEKE STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1443517,6.072406667,1.5,"501 - 2,000",No,185
Extreme Reach,7K012872,No Trade Name,Sari Sari Store,,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1361533,6.08739,1.3,"501 - 2,000",No,181
Extreme Reach,7K015986,ELLA STORE,Sari Sari Store,FERNANDEZ,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1317267,6.074765,1.8,"501 - 2,000",No,48
Extreme Reach,7K012343,JO-ANN STORE,Sari Sari Store,Rose Ave. Cahilsot village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1397917,6.081885,0.9,"501 - 2,000",No,2
Extreme Reach,7K014109,No Trade Name,Sari Sari Store,Greenville.,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.132055,6.085363333,1.8,101 - 500,No,183
Extreme Reach,7K014112,No Trade Name,Sari Sari Store,Lily valley,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1317633,6.085416667,1.5,101 - 500,No,183
Extreme Reach,7K014126,RON RON STORE,Sari Sari Store,Emillana heights,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1313433,6.084153333,1.7,"501 - 2,000",No,183
Extreme Reach,7K014129,BATO STORE,Sari Sari Store,Greenville corner,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.13232,6.084295,1.3,"3,501 And Up",No,183
Extreme Reach,7K014148,PARALDO STORE,Sari Sari Store,Makar-Sarangani Highway,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1450883,6.075026667,1.6,"501 - 2,000",No,34
Extreme Reach,7K011842,No Trade Name,Sari Sari Store,San miguel,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.1457217,6.078698333,1.8,101 - 500,No,190
Extreme Reach,7K013177,MEJIA's STORE,Sari Sari Store,Lower Puting Bato RDX,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.15181,6.088515,1.6,101 - 500,No,188
Extreme Reach,7K012318,No Trade Name,Sari Sari Store,Cahilsot village,"Calumpang,126303033",GENERAL SANTOS CITY (DADIANGAS),SOUTH COTABATO,9 S Mindanao,125.141355,6.082748333,1.5,"501 - 2,000",No,2
