DistributorID,AgentID,CustNo,RouteDate,StopNo,Name,WD,SalesManTerritory,latitude,longitude,dayno,distancetonextstore
11814,SK-DP4,7K011211,2025-11-18,2,7K011211,2,SK-DP4,6.07571833,125.1429817,12,0.048
11814,SK-DP4,7K011208,2025-11-18,3,7K011208,2,SK-DP4,6.07614,125.1428733,12,0.049
11814,SK-DP4,7K011105,2025-11-18,4,7K011105,2,SK-DP4,6.07612167,125.1424317,12,0.058
11814,SK-DP4,7K011106,2025-11-18,5,7K011106,2,SK-DP4,6.07663667,125.142355,12,0.063
11814,SK-DP4,7K011832,2025-11-18,6,7K011832,2,SK-DP4,6.07694333,125.1428317,12,0.063
11814,SK-DP4,7K011107,2025-11-18,7,7K011107,2,SK-DP4,6.07735,125.1424317,12,0.255
11814,SK-DP4,7K011214,2025-11-18,8,7K011214,2,SK-DP4,6.07511167,125.1429467,12,0.002
11814,SK-DP4,7K011113,2025-11-18,9,7K011113,2,SK-DP4,6.07511,125.1429617,12,0.046
11814,SK-DP4,7K011112,2025-11-18,10,7K011112,2,SK-DP4,6.07471,125.1428667,12,0.014
11814,SK-DP4,7K011213,2025-11-18,11,7K011213,2,SK-DP4,6.07464833,125.14298,12,0.034
11814,SK-DP4,7K011212,2025-11-18,12,7K011212,2,SK-DP4,6.07434667,125.1429783,12,0.052
11814,SK-DP4,7K011847,2025-11-18,13,7K011847,2,SK-DP4,6.07388,125.1429417,12,0.006
11814,SK-DP4,7K011831,2025-11-18,14,7K011831,2,SK-DP4,6.07383,125.142935,12,0.024
11814,SK-DP4,7K011833,2025-11-18,15,7K011833,2,SK-DP4,6.073625,125.1428683,12,0.106
11814,SK-DP4,7K011103,2025-11-18,16,7K011103,2,SK-DP4,6.07448333,125.1424567,12,0.032
11814,SK-DP4,7K011207,2025-11-18,17,7K011207,2,SK-DP4,6.07477167,125.1424283,12,0.232
11814,SK-DP4,7K014840,2025-11-18,18,7K014840,2,SK-DP4,6.07305,125.1412417,12,0.119
11814,SK-DP4,7K010861,2025-11-18,19,7K010861,2,SK-DP4,6.07306,125.1401617,12,0.018
11814,SK-DP4,7K010942,2025-11-18,20,7K010942,2,SK-DP4,6.07317667,125.1400533,12,0.109
11814,SK-DP4,7K014839,2025-11-18,21,7K014839,2,SK-DP4,6.07412667,125.1397983,12,0.059
11814,SK-DP4,7K014838,2025-11-18,22,7K014838,2,SK-DP4,6.07448,125.1401967,12,0.02
11814,SK-DP4,7K014138,2025-11-18,23,7K014138,2,SK-DP4,6.07465667,125.140145,12,0.072
11814,SK-DP4,7K014137,2025-11-18,24,7K014137,2,SK-DP4,6.07528833,125.1400183,12,0.085
11814,SK-DP4,7K014136,2025-11-18,25,7K014136,2,SK-DP4,6.07605333,125.1400183,12,0.418
11814,SK-DP4,7K010860,2025-11-18,26,7K010860,2,SK-DP4,6.07237333,125.1392683,12,0.054
11814,SK-DP4,7K010364,2025-11-18,27,7K010364,2,SK-DP4,6.07190667,125.13913,12,0.034
11814,SK-DP4,7K010367,2025-11-18,28,7K010367,2,SK-DP4,6.07162,125.1392333,12,0.024
11814,SK-DP4,7K010366,2025-11-18,29,7K010366,2,SK-DP4,6.071595,125.1394483,12,0.042
11814,SK-DP4,7K010368,2025-11-18,30,7K010368,2,SK-DP4,6.071215,125.1394167,12,0.058
11814,SK-DP4,7K010859,2025-11-18,31,7K010859,2,SK-DP4,6.07128167,125.1388983,12,0.044
11814,SK-DP4,7K010872,2025-11-18,32,7K010872,2,SK-DP4,6.07166167,125.1387733,12,0.034
11814,SK-DP4,7K010869,2025-11-18,33,7K010869,2,SK-DP4,6.07196833,125.138785,12,0.022
11814,SK-DP4,7K010866,2025-11-18,34,7K010866,2,SK-DP4,6.072165,125.1387983,12,0.165
11814,SK-DP4,7K010873,2025-11-18,35,7K010873,2,SK-DP4,6.07084333,125.1381267,12,0.02
11814,SK-DP4,7K010874,2025-11-18,36,7K010874,2,SK-DP4,6.07081667,125.1379483,12,0.192
11814,SK-DP4,7K010370,2025-11-18,37,7K010370,2,SK-DP4,6.07033333,125.1396133,12,0.071
11814,SK-DP4,7K010373,2025-11-18,38,7K010373,2,SK-DP4,6.06982333,125.140005,12,0.167
11814,SK-DP4,7K010651,2025-11-18,39,7K010651,2,SK-DP4,6.06885333,125.1411533,12,0.016
11814,SK-DP4,7K010655,2025-11-18,40,7K010655,2,SK-DP4,6.06876833,125.141275,12,0.083
11814,SK-DP4,7K010656,2025-11-18,41,7K010656,2,SK-DP4,6.06872,125.14202,12,0.061
11814,SK-DP4,7K010660,2025-11-18,42,7K010660,2,SK-DP4,6.06923333,125.1422117,12,0.033
11814,SK-DP4,7K010667,2025-11-18,43,7K010667,2,SK-DP4,6.06953333,125.1422283,12,0.218
11814,SK-DP4,7K016774,2025-11-18,44,7K016774,2,SK-DP4,6.06772167,125.1414783,12,0.501
11814,SK-DP4,7K017216,2025-11-18,45,7K017216,2,SK-DP4,6.068305,125.136985,12,0.023
11814,SK-DP4,7K016755,2025-11-18,46,7K016755,2,SK-DP4,6.06827667,125.13678,12,0.016
11814,SK-DP4,7K017213,2025-11-18,47,7K017213,2,SK-DP4,6.06841667,125.1367967,12,0.012
11814,SK-DP4,7K017212,2025-11-18,48,7K017212,2,SK-DP4,6.06845333,125.13669,12,0.007
11814,SK-DP4,7K016754,2025-11-18,49,7K016754,2,SK-DP4,6.06851167,125.1366733,12,0.041
11814,SK-DP4,7K016756,2025-11-18,50,7K016756,2,SK-DP4,6.068145,125.13667,12,0.013
11814,SK-DP4,7K016757,2025-11-18,51,7K016757,2,SK-DP4,6.06804667,125.136615,12,1.504
11814,SK-DP4,7K014731,2025-11-18,52,7K014731,2,SK-DP4,6.07421,125.1245067,12,0.036
11814,SK-DP4,7K014714,2025-11-18,53,7K014714,2,SK-DP4,6.07403333,125.124235,12,0.062
11814,SK-DP4,7K014896,2025-11-18,54,7K014896,2,SK-DP4,6.07418,125.1236933,12,0.042
11814,SK-DP4,7K014847,2025-11-18,55,7K014847,2,SK-DP4,6.07389,125.1234467,12,0.038
11814,SK-DP4,7K014712,2025-11-18,56,7K014712,2,SK-DP4,6.07400667,125.1231217,12,0.074
11814,SK-DP4,7K014733,2025-11-18,57,7K014733,2,SK-DP4,6.074605,125.1234083,12,0.039
11814,SK-DP4,7K014732,2025-11-18,58,7K014732,2,SK-DP4,6.07463167,125.1237633,12,0.141
11814,SK-DP4,7K014713,2025-11-18,59,7K014713,2,SK-DP4,6.07338833,125.1235367,12,0.175
11814,SK-DP4,7K014842,2025-11-18,60,7K014842,2,SK-DP4,6.07436833,125.1223017,12,0.0
11814,SK-DP4,7K016430,2025-11-19,1,7K016430,3,SK-DP4,6.07976833,125.1471617,13,0.099
11814,SK-DP4,7K016428,2025-11-19,2,7K016428,3,SK-DP4,6.08060167,125.1468367,13,0.046
11814,SK-DP4,7K016427,2025-11-19,3,7K016427,3,SK-DP4,6.08098833,125.1467017,13,0.071
11814,SK-DP4,7K016382,2025-11-19,4,7K016382,3,SK-DP4,6.08096667,125.1460583,13,0.042
11814,SK-DP4,7K016385,2025-11-19,5,7K016385,3,SK-DP4,6.08059167,125.1459933,13,0.036
11814,SK-DP4,7K016387,2025-11-19,6,7K016387,3,SK-DP4,6.08044833,125.1456967,13,0.073
11814,SK-DP4,7K016375,2025-11-19,7,7K016375,3,SK-DP4,6.08108833,125.145545,13,0.027
11814,SK-DP4,7K016420,2025-11-19,8,7K016420,3,SK-DP4,6.08100333,125.1453133,13,0.082
11814,SK-DP4,7K016378,2025-11-19,9,7K016378,3,SK-DP4,6.08159333,125.1457567,13,0.03
11814,SK-DP4,7K016384,2025-11-19,10,7K016384,3,SK-DP4,6.08167833,125.1460117,13,0.028
11814,SK-DP4,7K016383,2025-11-19,11,7K016383,3,SK-DP4,6.081775,125.1462483,13,0.368
11814,SK-DP4,7K015820,2025-11-19,12,7K015820,3,SK-DP4,6.08502333,125.146865,13,0.018
11814,SK-DP4,7K015908,2025-11-19,13,7K015908,3,SK-DP4,6.08512667,125.1467417,13,0.134
11814,SK-DP4,7K015821,2025-11-19,14,7K015821,3,SK-DP4,6.08538167,125.1479283,13,0.006
11814,SK-DP4,7K015909,2025-11-19,15,7K015909,3,SK-DP4,6.08543333,125.1479367,13,0.084
11814,SK-DP4,7K015910,2025-11-19,16,7K015910,3,SK-DP4,6.085735,125.14863,13,0.036
11814,SK-DP4,7K015822,2025-11-19,17,7K015822,3,SK-DP4,6.08586167,125.1489267,13,0.083
11814,SK-DP4,7K015911,2025-11-19,18,7K015911,3,SK-DP4,6.086155,125.14962,13,0.019
11814,SK-DP4,7K017211,2025-11-19,19,7K017211,3,SK-DP4,6.08607167,125.149765,13,0.364
11814,SK-DP4,7K016265,2025-11-19,20,7K016265,3,SK-DP4,6.08899833,125.148285,13,0.022
11814,SK-DP4,7K016264,2025-11-19,21,7K016264,3,SK-DP4,6.08911833,125.1484483,13,0.465
11814,SK-DP4,7K015633,2025-11-19,22,7K015633,3,SK-DP4,6.08653,125.14514,13,0.037
11814,SK-DP4,7K015634,2025-11-19,23,7K015634,3,SK-DP4,6.08639667,125.1448367,13,0.018
11814,SK-DP4,7K015632,2025-11-19,24,7K015632,3,SK-DP4,6.08631333,125.1446933,13,0.035
11814,SK-DP4,7K015627,2025-11-19,25,7K015627,3,SK-DP4,6.08608333,125.14491,13,0.013
11814,SK-DP4,7K015628,2025-11-19,26,7K015628,3,SK-DP4,6.08613667,125.1450167,13,0.042
11814,SK-DP4,7K015631,2025-11-19,27,7K015631,3,SK-DP4,6.08589667,125.144725,13,0.037
11814,SK-DP4,7K015635,2025-11-19,28,7K015635,3,SK-DP4,6.08608667,125.1444467,13,0.037
11814,SK-DP4,7K015816,2025-11-19,29,7K015816,3,SK-DP4,6.08575833,125.144375,13,0.065
11814,SK-DP4,7K015655,2025-11-19,30,7K015655,3,SK-DP4,6.085415,125.1439,13,0.013
11814,SK-DP4,7K015656,2025-11-19,31,7K015656,3,SK-DP4,6.08537833,125.1437917,13,0.063
11814,SK-DP4,7K016364,2025-11-19,32,7K016364,3,SK-DP4,6.08481667,125.1437417,13,0.121
11814,SK-DP4,7K015885,2025-11-19,33,7K015885,3,SK-DP4,6.08503,125.1448183,13,0.195
11814,SK-DP4,7K015654,2025-11-19,34,7K015654,3,SK-DP4,6.086295,125.1435933,13,0.966
11814,SK-DP4,7K014151,2025-11-19,35,7K014151,3,SK-DP4,6.07843667,125.1473283,13,0.025
11814,SK-DP4,7K014152,2025-11-19,36,7K014152,3,SK-DP4,6.07828833,125.1475,13,0.024
11814,SK-DP4,7K014396,2025-11-19,37,7K014396,3,SK-DP4,6.07813333,125.1476467,13,0.006
11814,SK-DP4,7K014397,2025-11-19,38,7K014397,3,SK-DP4,6.07816333,125.1476917,13,0.044
11814,SK-DP4,7K014399,2025-11-19,39,7K014399,3,SK-DP4,6.07778,125.1477767,13,0.064
11814,SK-DP4,7K014406,2025-11-19,40,7K014406,3,SK-DP4,6.07795167,125.148325,13,0.025
11814,SK-DP4,7K014408,2025-11-19,41,7K014408,3,SK-DP4,6.07776167,125.1484417,13,0.006
11814,SK-DP4,7K014409,2025-11-19,42,7K014409,3,SK-DP4,6.07773667,125.148485,13,0.013
11814,SK-DP4,7K014412,2025-11-19,43,7K014412,3,SK-DP4,6.07768333,125.14859,13,0.027
11814,SK-DP4,7K014410,2025-11-19,44,7K014410,3,SK-DP4,6.07755167,125.148385,13,0.126
11814,SK-DP4,7K014155,2025-11-19,45,7K014155,3,SK-DP4,6.07866167,125.1481367,13,0.532
11814,SK-DP4,7K011118,2025-11-19,46,7K011118,3,SK-DP4,6.07660333,125.14379,13,0.002
11814,SK-DP4,7K011117,2025-11-19,47,7K011117,3,SK-DP4,6.076585,125.1437917,13,0.026
11814,SK-DP4,7K011116,2025-11-19,48,7K011116,3,SK-DP4,6.07639667,125.1436467,13,0.025
11814,SK-DP4,7K011268,2025-11-19,49,7K011268,3,SK-DP4,6.07628167,125.143845,13,0.05
11814,SK-DP4,7K011255,2025-11-19,50,7K011255,3,SK-DP4,6.07631833,125.1433917,13,0.021
11814,SK-DP4,7K011115,2025-11-19,51,7K011115,3,SK-DP4,6.07614667,125.14332,13,0.038
11814,SK-DP4,7K011108,2025-11-19,52,7K011108,3,SK-DP4,6.076005,125.1430033,13,0.032
11814,SK-DP4,7K011210,2025-11-19,53,7K011210,3,SK-DP4,6.076285,125.142945,13,0.07
11814,SK-DP4,7K011216,2025-11-19,54,7K011216,3,SK-DP4,6.07565833,125.1429967,13,0.087
11814,SK-DP4,7K011114,2025-11-19,55,7K011114,3,SK-DP4,6.074965,125.1433633,13,0.292
11814,SK-DP4,7K011120,2025-11-19,56,7K011120,3,SK-DP4,6.07757,125.14305,13,1.884
11814,SK-DP4,7K015342,2025-11-19,57,7K015342,3,SK-DP4,6.09364333,125.1376483,13,0.075
11814,SK-DP4,7K016736,2025-11-19,58,7K016736,3,SK-DP4,6.09359333,125.1369733,13,0.067
11814,SK-DP4,7K016737,2025-11-19,59,7K016737,3,SK-DP4,6.09386,125.1364267,13,0.162
11814,SK-DP4,7K016743,2025-11-19,60,7K016743,3,SK-DP4,6.09408333,125.1349833,13,0.0
11814,SK-DP4,7K012370,2025-11-20,1,7K012370,4,SK-DP4,6.06859333,125.15444,14,0.009
11814,SK-DP4,7K012369,2025-11-20,2,7K012369,4,SK-DP4,6.06854,125.1543817,14,0.024
11814,SK-DP4,7K012368,2025-11-20,3,7K012368,4,SK-DP4,6.06849333,125.1541717,14,0.026
11814,SK-DP4,7K012367,2025-11-20,4,7K012367,4,SK-DP4,6.06863,125.1539783,14,0.025
11814,SK-DP4,7K012366,2025-11-20,5,7K012366,4,SK-DP4,6.06848833,125.1538083,14,0.107
11814,SK-DP4,7K012719,2025-11-20,6,7K012719,4,SK-DP4,6.06834667,125.1547633,14,0.016
11814,SK-DP4,7K012720,2025-11-20,7,7K012720,4,SK-DP4,6.06844,125.1548717,14,0.116
11814,SK-DP4,7K012722,2025-11-20,8,7K012722,4,SK-DP4,6.06907667,125.1557,14,0.009
11814,SK-DP4,7K012729,2025-11-20,9,7K012729,4,SK-DP4,6.06910833,125.1557733,14,0.009
11814,SK-DP4,7K012728,2025-11-20,10,7K012728,4,SK-DP4,6.06903667,125.15581,14,0.012
11814,SK-DP4,7K012723,2025-11-20,11,7K012723,4,SK-DP4,6.06899333,125.1559133,14,0.013
11814,SK-DP4,7K012726,2025-11-20,12,7K012726,4,SK-DP4,6.069045,125.1560217,14,0.044
11814,SK-DP4,7K012738,2025-11-20,13,7K012738,4,SK-DP4,6.06939,125.155825,14,0.006
11814,SK-DP4,7K012737,2025-11-20,14,7K012737,4,SK-DP4,6.06937,125.1557783,14,0.012
11814,SK-DP4,7K012736,2025-11-20,15,7K012736,4,SK-DP4,6.06939833,125.1556717,14,0.009
11814,SK-DP4,7K012730,2025-11-20,16,7K012730,4,SK-DP4,6.06932,125.155645,14,0.006
11814,SK-DP4,7K012731,2025-11-20,17,7K012731,4,SK-DP4,6.06926667,125.1556233,14,0.032
11814,SK-DP4,7K012735,2025-11-20,18,7K012735,4,SK-DP4,6.06943167,125.155385,14,0.102
11814,SK-DP4,7K012741,2025-11-20,19,7K012741,4,SK-DP4,6.07025,125.1549717,14,0.046
11814,SK-DP4,7K011142,2025-11-20,20,7K011142,4,SK-DP4,6.07064833,125.1548483,14,0.034
11814,SK-DP4,7K011154,2025-11-20,21,7K011154,4,SK-DP4,6.07056833,125.15455,14,0.017
11814,SK-DP4,7K012742,2025-11-20,22,7K012742,4,SK-DP4,6.07058833,125.1543983,14,0.011
11814,SK-DP4,7K011135,2025-11-20,23,7K011135,4,SK-DP4,6.07068,125.1544383,14,0.035
11814,SK-DP4,7K011156,2025-11-20,24,7K011156,4,SK-DP4,6.07059,125.1541333,14,0.011
11814,SK-DP4,7K011133,2025-11-20,25,7K011133,4,SK-DP4,6.0706,125.1540367,14,0.033
11814,SK-DP4,7K012743,2025-11-20,26,7K012743,4,SK-DP4,6.07041167,125.1542667,14,0.073
11814,SK-DP4,7K010900,2025-11-20,27,7K010900,4,SK-DP4,6.07089833,125.153825,14,0.008
11814,SK-DP4,7K010899,2025-11-20,28,7K010899,4,SK-DP4,6.07085167,125.153765,14,0.04
11814,SK-DP4,7K010897,2025-11-20,29,7K010897,4,SK-DP4,6.07102667,125.1534517,14,0.051
11814,SK-DP4,7K010896,2025-11-20,30,7K010896,4,SK-DP4,6.07148833,125.153455,14,0.017
11814,SK-DP4,7K011161,2025-11-20,31,7K011161,4,SK-DP4,6.07163833,125.1534683,14,0.048
11814,SK-DP4,7K010895,2025-11-20,32,7K010895,4,SK-DP4,6.07173333,125.153045,14,0.026
11814,SK-DP4,7K010894,2025-11-20,33,7K010894,4,SK-DP4,6.07164667,125.1528233,14,0.008
11814,SK-DP4,7K010890,2025-11-20,34,7K010890,4,SK-DP4,6.07157833,125.152795,14,0.024
11814,SK-DP4,7K010888,2025-11-20,35,7K010888,4,SK-DP4,6.07179333,125.1528133,14,0.009
11814,SK-DP4,7K011414,2025-11-20,36,7K011414,4,SK-DP4,6.07186,125.1527617,14,0.011
11814,SK-DP4,7K010886,2025-11-20,37,7K010886,4,SK-DP4,6.07195667,125.1527833,14,0.011
11814,SK-DP4,7K010887,2025-11-20,38,7K010887,4,SK-DP4,6.07202,125.152855,14,0.016
11814,SK-DP4,7K011412,2025-11-20,39,7K011412,4,SK-DP4,6.07197333,125.15299,14,0.014
11814,SK-DP4,7K011411,2025-11-20,40,7K011411,4,SK-DP4,6.07200667,125.1531083,14,0.008
11814,SK-DP4,7K011410,2025-11-20,41,7K011410,4,SK-DP4,6.07204667,125.15317,14,0.007
11814,SK-DP4,7K011409,2025-11-20,42,7K011409,4,SK-DP4,6.07209333,125.1532167,14,0.004
11814,SK-DP4,7K011408,2025-11-20,43,7K011408,4,SK-DP4,6.07212333,125.153205,14,0.024
11814,SK-DP4,7K011736,2025-11-20,44,7K011736,4,SK-DP4,6.07233,125.153275,14,0.022
11814,SK-DP4,7K011203,2025-11-20,45,7K011203,4,SK-DP4,6.07220167,125.1534233,14,0.021
11814,SK-DP4,7K011167,2025-11-20,46,7K011167,4,SK-DP4,6.07220833,125.1536167,14,0.014
11814,SK-DP4,7K011165,2025-11-20,47,7K011165,4,SK-DP4,6.072085,125.1535833,14,0.031
11814,SK-DP4,7K011172,2025-11-20,48,7K011172,4,SK-DP4,6.07221167,125.153835,14,0.029
11814,SK-DP4,7K011202,2025-11-20,49,7K011202,4,SK-DP4,6.07244,125.1537033,14,0.092
11814,SK-DP4,7K011738,2025-11-20,50,7K011738,4,SK-DP4,6.07236333,125.1528717,14,0.023
11814,SK-DP4,7K011739,2025-11-20,51,7K011739,4,SK-DP4,6.07243,125.1526733,14,0.009
11814,SK-DP4,7K011740,2025-11-20,52,7K011740,4,SK-DP4,6.07248333,125.1526117,14,0.012
11814,SK-DP4,7K011741,2025-11-20,53,7K011741,4,SK-DP4,6.07246,125.1525033,14,0.016
11814,SK-DP4,7K011744,2025-11-20,54,7K011744,4,SK-DP4,6.07243833,125.1523633,14,0.017
11814,SK-DP4,7K010881,2025-11-20,55,7K010881,4,SK-DP4,6.07232333,125.152265,14,0.015
11814,SK-DP4,7K010879,2025-11-20,56,7K010879,4,SK-DP4,6.07242833,125.1521733,14,0.036
11814,SK-DP4,7K010878,2025-11-20,57,7K010878,4,SK-DP4,6.07256167,125.1518783,14,0.081
11814,SK-DP4,7K010882,2025-11-20,58,7K010882,4,SK-DP4,6.07203333,125.1523833,14,0.034
11814,SK-DP4,7K011734,2025-11-20,59,7K011734,4,SK-DP4,6.07221333,125.15263,14,0.384
11814,SK-DP4,7K012355,2025-11-20,60,7K012355,4,SK-DP4,6.06879667,125.15211,14,0.0
11814,SK-DP4,7K010852,2025-11-21,1,7K010852,5,SK-DP4,6.06723833,125.1429217,15,0.027
11814,SK-DP4,7K016706,2025-11-21,2,7K016706,5,SK-DP4,6.06699833,125.14296,15,0.041
11814,SK-DP4,7K016839,2025-11-21,3,7K016839,5,SK-DP4,6.06709167,125.14332,15,0.024
11814,SK-DP4,7K016707,2025-11-21,4,7K016707,5,SK-DP4,6.06730333,125.143275,15,0.01
11814,SK-DP4,7K016840,2025-11-21,5,7K016840,5,SK-DP4,6.06738167,125.143325,15,0.105
11814,SK-DP4,7K010853,2025-11-21,6,7K010853,5,SK-DP4,6.06827333,125.1430067,15,0.036
11814,SK-DP4,7K010849,2025-11-21,7,7K010849,5,SK-DP4,6.068585,125.1429233,15,0.035
11814,SK-DP4,7K010855,2025-11-21,8,7K010855,5,SK-DP4,6.06889167,125.1429933,15,0.044
11814,SK-DP4,7K010856,2025-11-21,9,7K010856,5,SK-DP4,6.069285,125.142945,15,0.035
11814,SK-DP4,7K010665,2025-11-21,10,7K010665,5,SK-DP4,6.06955333,125.1427767,15,0.009
11814,SK-DP4,7K010666,2025-11-21,11,7K010666,5,SK-DP4,6.06957167,125.142695,15,0.011
11814,SK-DP4,7K010664,2025-11-21,12,7K010664,5,SK-DP4,6.06956667,125.1425967,15,0.054
11814,SK-DP4,7K010661,2025-11-21,13,7K010661,5,SK-DP4,6.06917167,125.142305,15,0.036
11814,SK-DP4,7K010658,2025-11-21,14,7K010658,5,SK-DP4,6.06885333,125.1423633,15,0.005
11814,SK-DP4,7K010659,2025-11-21,15,7K010659,5,SK-DP4,6.06881,125.14235,15,0.034
11814,SK-DP4,7K010699,2025-11-21,16,7K010699,5,SK-DP4,6.06850667,125.14231,15,0.002
11814,SK-DP4,7K010652,2025-11-21,17,7K010652,5,SK-DP4,6.06848833,125.1423133,15,0.006
11814,SK-DP4,7K010653,2025-11-21,18,7K010653,5,SK-DP4,6.06844,125.1422833,15,0.193
11814,SK-DP4,7K010848,2025-11-21,19,7K010848,5,SK-DP4,6.07003167,125.1429783,15,0.012
11814,SK-DP4,7K010937,2025-11-21,20,7K010937,5,SK-DP4,6.07013833,125.1429433,15,0.093
11814,SK-DP4,7K010029,2025-11-21,21,7K010029,5,SK-DP4,6.070755,125.143505,15,0.016
11814,SK-DP4,7K009799,2025-11-21,22,7K009799,5,SK-DP4,6.07083333,125.1436217,15,0.027
11814,SK-DP4,7K010939,2025-11-21,23,7K010939,5,SK-DP4,6.07065,125.1437883,15,0.001
11814,SK-DP4,7K010858,2025-11-21,24,7K010858,5,SK-DP4,6.07064,125.143795,15,0.023
11814,SK-DP4,7K011092,2025-11-21,25,7K011092,5,SK-DP4,6.07081833,125.143905,15,0.052
11814,SK-DP4,7K010074,2025-11-21,26,7K010074,5,SK-DP4,6.07118167,125.143605,15,0.01
11814,SK-DP4,7K010001,2025-11-21,27,7K010001,5,SK-DP4,6.07126833,125.1435783,15,0.069
11814,SK-DP4,7K010008,2025-11-21,28,7K010008,5,SK-DP4,6.07187667,125.1436817,15,0.022
11814,SK-DP4,7K010080,2025-11-21,29,7K010080,5,SK-DP4,6.07206167,125.1436233,15,0.023
11814,SK-DP4,7K010081,2025-11-21,30,7K010081,5,SK-DP4,6.07196333,125.14344,15,0.002
11814,SK-DP4,7K010009,2025-11-21,31,7K010009,5,SK-DP4,6.07194667,125.1434367,15,0.043
11814,SK-DP4,7K010007,2025-11-21,32,7K010007,5,SK-DP4,6.07232167,125.143325,15,0.033
11814,SK-DP4,7K010013,2025-11-21,33,7K010013,5,SK-DP4,6.0723,125.1436267,15,0.042
11814,SK-DP4,7K010010,2025-11-21,34,7K010010,5,SK-DP4,6.07251667,125.1439383,15,0.01
11814,SK-DP4,7K010012,2025-11-21,35,7K010012,5,SK-DP4,6.07255667,125.1440233,15,0.038
11814,SK-DP4,7K014141,2025-11-21,36,7K014141,5,SK-DP4,6.07275833,125.1442967,15,0.036
11814,SK-DP4,7K014142,2025-11-21,37,7K014142,5,SK-DP4,6.07304333,125.14446,15,0.018
11814,SK-DP4,7K014143,2025-11-21,38,7K014143,5,SK-DP4,6.073205,125.14449,15,0.014
11814,SK-DP4,7K014144,2025-11-21,39,7K014144,5,SK-DP4,6.07332333,125.1444417,15,0.015
11814,SK-DP4,7K011137,2025-11-21,40,7K011137,5,SK-DP4,6.07322167,125.1443583,15,0.034
11814,SK-DP4,7K014145,2025-11-21,41,7K014145,5,SK-DP4,6.07335667,125.14463,15,0.019
11814,SK-DP4,7K014146,2025-11-21,42,7K014146,5,SK-DP4,6.07351667,125.1445617,15,0.039
11814,SK-DP4,7K011141,2025-11-21,43,7K011141,5,SK-DP4,6.073545,125.14421,15,0.071
11814,SK-DP4,7K010011,2025-11-21,44,7K010011,5,SK-DP4,6.07296,125.1439583,15,0.075
11814,SK-DP4,7K014140,2025-11-21,45,7K014140,5,SK-DP4,6.07240667,125.1443517,15,0.028
11814,SK-DP4,7K011098,2025-11-21,46,7K011098,5,SK-DP4,6.072225,125.14417,15,0.134
11814,SK-DP4,7K010015,2025-11-21,47,7K010015,5,SK-DP4,6.07252333,125.1429933,15,0.011
11814,SK-DP4,7K010014,2025-11-21,48,7K010014,5,SK-DP4,6.07244,125.1429433,15,0.362
11814,SK-DP4,7K014147,2025-11-21,49,7K014147,5,SK-DP4,6.07486167,125.145125,15,0.019
11814,SK-DP4,7K014148,2025-11-21,50,7K014148,5,SK-DP4,6.07502667,125.1450883,15,0.007
11814,SK-DP4,7K016708,2025-11-21,51,7K016708,5,SK-DP4,6.07502667,125.1450283,15,0.027
11814,SK-DP4,7K014149,2025-11-21,52,7K014149,5,SK-DP4,6.07514167,125.1452433,15,0.035
11814,SK-DP4,7K014150,2025-11-21,53,7K014150,5,SK-DP4,6.07543,125.1453767,15,0.421
11814,SK-DP4,7K014411,2025-11-21,54,7K014411,5,SK-DP4,6.07756833,125.1485167,15,0.019
11814,SK-DP4,7K014413,2025-11-21,55,7K014413,5,SK-DP4,6.077705,125.1486183,15,0.042
11814,SK-DP4,7K014417,2025-11-21,56,7K014417,5,SK-DP4,6.077745,125.1489967,15,0.08
11814,SK-DP4,7K014419,2025-11-21,57,7K014419,5,SK-DP4,6.07820833,125.1495483,15,0.435
11814,SK-DP4,7K011755,2025-11-21,58,7K011755,5,SK-DP4,6.074985,125.1517767,15,0.036
11814,SK-DP4,7K011754,2025-11-21,59,7K011754,5,SK-DP4,6.07466833,125.1517183,15,0.029
11814,SK-DP4,7K011753,2025-11-21,60,7K011753,5,SK-DP4,6.07441333,125.151775,15,0.0
11814,SK-DP4,7K011750,2025-11-24,1,7K011750,1,SK-DP4,6.07413333,125.151795,16,0.009
11814,SK-DP4,7K011751,2025-11-24,2,7K011751,1,SK-DP4,6.07419,125.1518517,16,0.729
11814,SK-DP4,7K013863,2025-11-24,3,7K013863,1,SK-DP4,6.06824,125.14908,16,0.184
11814,SK-DP4,7K013862,2025-11-24,4,7K013862,1,SK-DP4,6.06831333,125.1474183,16,0.95
11814,SK-DP4,7K012727,2025-11-24,5,7K012727,1,SK-DP4,6.06889833,125.1559867,16,0.0
